日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2019-03-13,2230,38.34,35.68,38.34,35.1,1160877,4342423296.0,8.44,-7.06,-2.71,6.37,2019-03-13,0,-0.07059129981766088,0,37.392,34.015,-0.04578519469405229,0.0489489930912832,69.53883495145631,2.4567153710918888,2.370619743920581,0.08609562717130759,34.015,3.505344040476789,41.02568808095358,27.004311919046422
2019-03-14,2230,35.37,35.02,35.52,34.12,712191,2530072768.0,3.92,-1.85,-0.66,3.91,2019-03-14,0,-0.01849775784753349,0,36.958000000000006,34.283,-0.05243790248390068,0.021497535221538522,65.55488174651305,2.1954026250012646,2.335576320136718,-0.14017369513545352,34.283,3.3566024489058623,40.99620489781172,27.569795102188277
2019-03-15,2230,35.19,35.2,35.76,34.9,439003,1586728160.0,2.46,0.51,0.18,2.41,2019-03-15,0,0.0051399200456880845,0,36.588,34.575,-0.03793593527932648,0.018076644974692746,60.02814919071077,1.9800105575513314,2.264463167619641,-0.2844526100683096,34.575,3.153682058533576,40.882364117067155,28.26763588293285
2019-03-18,2230,34.45,35.49,35.6,33.96,593090,2114203552.0,4.66,0.82,0.29,3.26,2019-03-18,0,0.00823863636363642,0,35.956,34.8215,-0.012960284792524202,0.019197909337622,50.949913644214156,1.8118257690073492,2.1739356878971825,-0.36210991888983335,34.8215,3.012869370235956,40.84723874047191,28.79576125952809
2019-03-19,2230,35.56,36.42,37.05,35.56,657503,2450768032.0,4.2,2.62,0.93,3.61,2019-03-19,0,0.026204564666103103,0,35.562,35.144,0.024126877003543212,0.036307762349192085,51.94585448392556,1.7335975071109857,2.085868051739943,-0.35227054462895735,35.144,2.8042099928876967,40.75241998577539,29.535580014224607
2019-03-20,2230,36.79,36.02,36.8,35.21,503193,1845384880.0,4.37,-1.1,-0.4,2.76,2019-03-20,0,-0.010982976386600729,0,35.63,35.466499999999996,0.010945832163906877,0.015606276345283776,54.968666069829936,1.6206426294758174,1.992822967287118,-0.37218033781130067,35.466499999999996,2.481786866882855,40.43007373376571,30.502926266234287
2019-03-21,2230,35.84,36.08,36.35,35.57,455584,1680444240.0,2.17,0.17,0.06,2.5,2019-03-21,0,0.0016657412548581885,0,35.842,35.808499999999995,0.006640254450086536,0.0075819986874625656,54.72547254725471,1.5184626811351478,1.897950910056724,-0.3794882289215762,35.808499999999995,2.0038627828851365,39.81622556577027,31.800774434229723
2019-03-22,2230,35.83,35.61,36.05,34.91,398285,1446325712.0,3.16,-1.3,-0.47,2.19,2019-03-22,0,-0.013026607538802581,0,35.924,36.0945,-0.008740674757822031,-0.013423097701865894,47.8178368121442,1.3836098705419175,1.7950827021537628,-0.4114728316118452,36.0945,1.4449311584404707,38.98436231688094,33.20463768311905
2019-03-25,2230,34.75,35.13,36.14,34.55,443945,1607144480.0,4.47,-1.35,-0.48,2.44,2019-03-25,0,-0.013479359730412699,0,35.852,36.2335,-0.020138346535757967,-0.03045524169622027,33.84955752212389,1.2238977269655464,1.6808457071161196,-0.45694798015057314,36.2335,1.1740899051025344,38.58167981020507,33.88532018979493
2019-03-26,2230,35.16,34.36,35.59,34.2,391427,1396124544.0,3.96,-2.19,-0.77,2.15,2019-03-26,0,-0.021918588101337955,0,35.440000000000005,36.188,-0.030474040632054278,-0.050513982535647206,33.2247557003257,1.0233950762779003,1.5493555809484758,-0.5259605046705755,36.188,1.2297094222451186,38.64741884449024,33.728581155509765
